Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
5916,26889576,,1,The Big Short: Inside the Doomsday Machine,None,4,368,0,5.472869,0.301885,0.527411,35615,2,0.56113,0.60894,338.784961
5932,188572,,1,The Complete Sherlock Holmes,None,3,631,0,8.890946,0.538587,0.530164,105378,2,0.614853,0.686797,728.34871
5933,130440,,1,Doctor Zhivago,None,3,522,0,10.657199,0.466685,0.591678,80457,2,0.591387,0.654529,383.146212
5937,25307,,1,"No god but God: The Origins, Evolution and Future of Islam",None,0,114,0,1.812741,0.11076,0.690731,4449,2,0.517463,0.533748,24.196526
5938,667,,1,Anthem,None,3,433,0,6.079488,0.399814,0.613089,57341,2,0.573514,0.628182,282.895975
5944,18405,,1,Gone with the Wind,None,5,1153,0,12.428378,0.823085,0.355067,235810,2,0.759101,0.841326,4329.204152
5946,32650,,1,The Return of the Native,None,3,210,0,4.082656,0.205953,0.715243,15696,2,0.533144,0.562167,43.662787
5950,43330,,1,Master of the Game,None,2,179,0,3.731241,0.165521,0.64704,10308,2,0.527977,0.55299,63.422488
5953,49628,,1,Cloud Atlas,None,0,655,0,9.586344,0.545978,0.507715,108745,2,0.620272,0.693902,851.485601
5955,866222,,1,Winning,None,4,144,0,3.197684,0.112302,0.597999,6157,2,0.522263,0.542629,57.465065
5956,16527,,1,Daughter of Fortune,None,5,423,0,6.33482,0.390112,0.618601,55212,2,0.571574,0.625222,244.855931
5958,137791,,1,Divine Secrets of the Ya-Ya Sisterhood,None,5,794,0,10.220227,0.644547,0.477436,150307,2,0.653638,0.73505,1292.122221
5959,8099187,,1,Decision Points,None,2,238,0,3.544978,0.224117,0.666064,18785,2,0.537898,0.570456,87.073757
5960,105992,,1,Helter Skelter: The True Story of the Manson Murders,None,2,679,0,9.12203,0.56014,0.493473,113588,2,0.625787,0.701007,977.516701
5964,315425,,1,In Defense of Food: An Eater's Manifesto,None,2,469,0,7.190351,0.404301,0.550717,60439,2,0.580612,0.63884,416.375931
5966,92303,,1,The Importance of Being Earnest,None,3,932,0,14.284385,0.721841,0.427841,185617,2,0.690515,0.775903,2020.39552
5968,11330361,,1,A Stolen Life,None,2,241,0,3.149186,0.235621,0.695954,20127,2,0.538412,0.571344,70.121512
5969,5107,,1,The Catcher in the Rye,None,5,1511,0,14.615108,0.966929,0.275937,314790,2,0.90466,0.947306,10272.081967
5977,595375,,1,Annie on My Mind,None,2,111,0,1.477527,0.12682,0.856183,5227,3,0.51683,0.532761,5.860776
5979,92307,,1,Being and Time,None,4,152,0,3.729415,0.146673,0.75488,8663,2,0.523559,0.544997,20.658897
5981,81922,,1,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,None,4,105,0,2.989674,0.070888,0.619414,3382,3,0.515883,0.530985,27.634935
5983,14142,,1,The Art of Loving,None,4,338,0,5.463063,0.295488,0.567995,32349,2,0.555592,0.600059,207.430148
5985,367802,,1,Collected Poems,None,2,338,0,7.458628,0.305254,0.607044,34573,2,0.555592,0.600059,179.959326
5988,7237456,,1,Packing for Mars: The Curious Science of Life in the Void,None,2,219,0,3.829517,0.207793,0.676846,16157,2,0.534663,0.564831,68.257794
5990,390711,,1,"Noble House (Asian Saga, #5)",None,2,222,0,5.831876,0.208432,0.678162,16636,2,0.535171,0.565719,62.297757
5994,356896,,1,The Greatest Salesman in the World,None,4,255,0,5.011342,0.213819,0.600648,19452,2,0.540826,0.575488,142.626722
5997,180463,,1,Leadership and Self-Deception: Getting Out of the Box,None,4,176,0,4.129869,0.139264,0.598961,9224,2,0.527483,0.552102,78.381539
6002,720298,,1,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,None,4,199,0,4.254849,0.181959,0.67154,13230,2,0.531299,0.558911,63.91002
6007,102868,,1,A Study in Scarlet,None,3,761,0,9.830706,0.622954,0.482852,139631,2,0.645395,0.725281,1225.441881
6014,989313,,1,Heart of Darkness and Selected Short Fiction,None,3,365,0,8.717786,0.333168,0.629053,41788,2,0.560571,0.608052,175.134835
6020,52823,,1,Tartuffe,None,3,235,0,4.683336,0.229316,0.725732,19954,2,0.537385,0.569568,51.081076
6021,6346975,,1,Moonwalking with Einstein: The Art and Science of Remembering Everything,None,4,448,0,6.156043,0.373683,0.512424,51308,2,0.576451,0.632623,549.563754
6022,43763,,1,"Interview with the Vampire (The Vampire Chronicles, #1)",None,5,889,0,9.724724,0.699663,0.440524,173882,2,0.678586,0.763173,1853.527641
6028,5306,,1,Travels with Charley: In Search of America,None,2,398,0,7.386121,0.365567,0.610951,48267,2,0.566779,0.617821,217.315118
6030,46165,,1,This Side of Paradise,None,3,479,0,9.222282,0.425777,0.577074,66064,2,0.582615,0.6418,360.309108
6033,249042,,1,Darkness Visible: A Memoir of Madness,None,2,256,0,5.968506,0.238101,0.684559,22344,2,0.540999,0.575784,66.86163
6036,900,,1,The Game: Penetrating the Secret Society of Pickup Artists,None,4,131,0,2.758417,0.11044,0.630299,5367,2,0.520172,0.53878,37.397919
6037,2187,,1,Middlesex,None,5,1057,0,13.85819,0.779629,0.383583,214076,2,0.727704,0.812907,3114.759556
6038,5186,,1,"Breath, Eyes, Memory",None,2,186,0,3.532145,0.191975,0.823888,14175,2,0.529135,0.555062,17.798161
6040,14595,,1,Please Kill Me: The Uncensored Oral History of Punk,None,0,348,0,7.200373,0.315128,0.61476,37118,2,0.557426,0.60302,169.416965
6042,135479,,1,Cat's Cradle,None,0,1054,0,16.686905,0.769436,0.376256,208796,2,0.726764,0.812019,3364.111969
6055,13325079,,1,Billy Lynn's Long Halftime Walk,None,2,226,0,5.471078,0.193714,0.593786,15097,2,0.53585,0.566903,94.917576
6058,276287,,1,M.C. Escher: The Graphic Work,None,1,217,0,3.522557,0.196214,0.604924,14177,2,0.534325,0.564239,146.886777
6061,170548,,1,Don't Sweat the Small Stuff ... and it's all small stuff: Simple Ways to Keep the Little Things from Taking Over Your Life,None,4,493,0,7.232646,0.412404,0.527449,63968,2,0.585442,0.645944,537.041862
6065,785454,,1,Train to Pakistan,None,4,121,0,2.065684,0.124129,0.777824,5647,2,0.518575,0.53582,14.012988
6087,10569,,1,On Writing: A Memoir of the Craft,None,4,753,0,9.215798,0.593372,0.447783,126780,2,0.643429,0.722913,1449.001889
6089,29946,,1,Illusions: The Adventures of a Reluctant Messiah,None,4,466,0,7.583551,0.395543,0.539693,58473,2,0.580014,0.637951,481.230695
6093,401514,,1,Alive: The Story of the Andes Survivors,None,2,490,0,8.392526,0.429248,0.568549,68115,2,0.584834,0.645056,400.496557
6100,9010,,1,"I Hope They Serve Beer in Hell (Tucker Max, #1)",None,2,221,0,3.459127,0.216994,0.691691,16815,2,0.535002,0.565423,62.614687
6101,17800,,1,Dance Dance Dance,None,0,406,0,8.081206,0.362664,0.598832,49233,2,0.568304,0.620189,256.203507
6105,42603,,1,Black Like Me,None,2,482,0,8.300627,0.415843,0.549064,63648,2,0.583218,0.642688,413.969779
6109,748862,,1,Simple Abundance:  A Daybook of Comfort and Joy,None,4,252,0,4.849776,0.227937,0.670398,21202,2,0.540307,0.5746,80.095089
6112,28381,,1,Dead Souls,None,3,346,0,6.720526,0.324125,0.651035,38857,2,0.557058,0.602427,146.683591
6118,7144,,1,Crime and Punishment,None,5,1151,0,15.627037,0.824489,0.357536,236626,2,0.758419,0.840734,4000.818668
6122,414298,,1,Straight Man,None,0,183,0,3.420823,0.18186,0.722993,12040,2,0.528638,0.554174,33.694977
6126,5114,,1,"Raise High the Roof Beam, Carpenters &#38; Seymour: An Introduction",None,0,295,0,5.576112,0.275587,0.64838,28117,2,0.547843,0.58733,113.834346
6133,7714,,1,Pygmalion,None,3,417,0,8.446211,0.388873,0.657524,57031,2,0.570415,0.623446,196.088232
6134,121648,,1,"Five Little Pigs (Hercule Poirot, #25)",None,3,116,0,2.875415,0.110636,0.722939,4822,2,0.517781,0.53434,15.866886
6146,6149,,1,Beloved,None,5,965,0,15.418618,0.734861,0.4109,191122,2,0.699959,0.785672,2389.129101
6149,100915,,1,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",None,5,1347,0,9.968583,0.909052,0.311295,282199,2,0.83161,0.898757,6805.403743
6163,63032,,1,2666,None,0,187,0,4.392205,0.16874,0.665517,11574,3,0.529135,0.55526,48.254467
6166,6534932,,1,Official Book Club Selection: A Memoir According to Kathy Griffin,None,2,193,0,3.363333,0.174303,0.620466,11496,2,0.530298,0.557134,68.44147
6181,1381,,1,The Odyssey,None,5,1127,0,14.289648,0.814947,0.364554,231310,2,0.750333,0.833629,3743.007141
6187,50937,,1,"First, Break All the Rules: What the World's Greatest Managers Do Differently",None,4,112,0,2.136389,0.092822,0.619208,3849,2,0.517146,0.533156,36.021533
6189,9717,,1,The Unbearable Lightness of Being,None,0,981,0,14.668592,0.726415,0.389758,187353,2,0.704631,0.790409,2905.570286
6192,4625,,1,The Complete Short Stories of Ernest Hemingway,None,3,500,0,10.361528,0.432273,0.547174,68260,2,0.586866,0.648017,429.66371
6193,28815,,1,Influence: The Psychology of Persuasion,None,4,295,0,6.04712,0.218649,0.509858,22110,2,0.547843,0.58733,293.624425
6195,2052,,1,"The Big Sleep (Philip Marlowe, #1)",None,2,653,0,10.414272,0.54598,0.506497,107822,2,0.619817,0.69331,845.568393
6197,9375,,1,Fried Green Tomatoes at the Whistle Stop Cafe,None,5,820,0,11.062598,0.648844,0.452637,151991,2,0.660281,0.742747,1549.598122
6198,968,,1,"The Da Vinci Code (Robert Langdon, #2)",None,5,1212,0,9.311367,0.832875,0.3277,240488,2,0.779778,0.858792,5790.977332
6200,13079982,,1,Fahrenheit 451,None,5,431,0,4.571162,0.395891,0.600874,55680,2,0.573125,0.62759,279.41292
6201,15823480,,1,Anna Karenina,None,5,1024,0,11.813229,0.756799,0.384769,201533,2,0.717502,0.803138,3044.723979
6210,6514,,1,The Bell Jar,None,5,1141,0,14.704805,0.819417,0.35948,233795,2,0.755029,0.837774,4023.104981
6221,98687,,1,Call Me by Your Name,None,2,348,0,5.432878,0.328923,0.664464,40119,2,0.557426,0.60302,134.893533
6223,8696,,1,Last Chance to See,None,4,173,0,3.235019,0.159719,0.639669,9517,2,0.526989,0.551214,47.022112
6235,51497,,1,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,None,3,589,0,12.039108,0.503978,0.54468,94320,2,0.605593,0.674364,563.213357
6238,112204,,1,The Complete Poems of Emily Dickinson,None,3,493,0,8.542083,0.430106,0.568825,68986,2,0.585442,0.645944,390.443571
6240,400412,,1,The Waste Land and Other Poems,None,3,423,0,8.646322,0.380232,0.605582,54050,2,0.571574,0.625222,240.894803
6246,142080,,1,"Collected Poems, 1909-1962",None,3,179,0,3.046251,0.190285,0.787709,12549,2,0.527977,0.55299,18.526094
6247,25734172,,1,Seven Brief Lessons on Physics,None,4,184,0,3.420545,0.171252,0.649798,10940,2,0.528804,0.55447,51.561253
6252,15997,,1,Paradise Lost,None,3,507,0,10.099787,0.447627,0.582836,74761,2,0.588297,0.650089,371.343499
6262,304079,,1,The Essential Rumi,None,4,380,0,6.560182,0.342802,0.606374,43665,2,0.563376,0.612493,216.975597
6265,10238,,1,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,None,4,291,0,5.723661,0.269468,0.641403,27064,2,0.547133,0.586146,121.062942
6270,26795307,,1,Moonglow,None,0,149,0,3.383388,0.131266,0.648104,7146,2,0.523072,0.544109,34.765815
6276,61264,,1,Silk,None,3,174,0,2.974542,0.163983,0.686599,10334,2,0.527154,0.55151,37.985803
6278,27494,,1,Leaves of Grass,None,3,463,0,8.228357,0.40967,0.581349,62177,2,0.579417,0.637063,330.70936
6280,53447,,1,El t&#250;nel,None,0,197,0,3.965934,0.179505,0.649746,12544,2,0.530965,0.558319,62.273471
6285,17910054,,1,The Sixth Extinction: An Unnatural History,None,2,216,0,4.116706,0.187882,0.612188,14215,2,0.534156,0.563943,75.848311
6293,16735,,1,The Prince of Tides,None,2,661,0,10.669881,0.552386,0.512997,111900,2,0.621642,0.695678,803.724989
6297,112803,,1,Gandhi: An autobiography,None,4,265,0,3.984498,0.242489,0.621955,21756,2,0.542563,0.578449,137.881057
6302,125190,,1,"Swallows and Amazons (Swallows and Amazons, #1)",None,0,164,0,2.977925,0.16439,0.728565,9738,2,0.525513,0.548549,24.504715
6303,6759,,1,Infinite Jest,None,0,368,0,7.585715,0.333485,0.618706,41780,2,0.56113,0.60894,196.567393
6305,52258,,1,The Price of Salt,None,2,174,0,4.014454,0.158092,0.669391,10075,2,0.527154,0.55151,35.271708
6306,38820046,,1,21 Lessons for the 21st Century,None,4,228,0,4.030366,0.189296,0.594095,15374,2,0.53619,0.567496,118.374086
6314,321552,,1,The Agony and the Ecstasy,None,2,607,0,10.544197,0.498347,0.494615,90970,2,0.609527,0.679692,1116.990881
6322,582533,,1,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,None,4,269,0,6.131293,0.225353,0.573906,20687,2,0.543261,0.579633,178.436297
6323,23522,,1,Mythology,None,3,246,0,4.463438,0.235551,0.680903,20519,2,0.539272,0.572824,68.005016
6324,10534,,1,The Art of War,None,4,675,0,8.08663,0.528159,0.448757,102081,2,0.624861,0.699822,1371.58639
6337,44796,,1,The Moon and Sixpence,None,0,211,0,4.301737,0.202097,0.69262,15345,2,0.533312,0.562463,46.522356
6345,157076,,1,The Most Dangerous Game,None,3,294,0,5.599948,0.285179,0.69137,29778,2,0.547665,0.587034,88.424396
6348,315519,,1,"Rich Man, Poor Man",None,2,338,0,7.788159,0.296282,0.598985,34114,2,0.555592,0.600059,185.918363
6349,133486,,1,Nicholas and Alexandra,None,2,215,0,3.945919,0.208291,0.69298,15942,2,0.533987,0.563647,49.327241
6351,761381,,1,The Halloween Tree,None,3,219,0,4.053037,0.217281,0.721671,17227,2,0.534663,0.564831,45.165443
6353,771085,,1,My Bondage and My Freedom,None,2,154,0,3.15268,0.152374,0.714201,8414,3,0.523721,0.54549,23.542076
6354,1168341,,1,Physics of the Impossible,None,4,76,0,1.639941,0.060138,0.625263,1782,2,0.511508,0.522499,16.600938
6356,639787,,1,"The Murder on the Links (Hercule Poirot, #2)",None,3,118,0,2.783687,0.116861,0.735477,5077,2,0.518098,0.534932,17.221798
6357,89959,,1,The Constitution of the United States of America,None,4,281,0,6.525862,0.268149,0.684316,26921,2,0.545366,0.583185,80.548411
6362,50827,,1,Dombey and Son,None,3,140,0,3.203705,0.135359,0.74779,7276,2,0.521618,0.541445,16.170714
6364,6570502,,1,Switch: How to Change Things When Change Is Hard,None,4,176,0,3.46875,0.151786,0.603701,9297,2,0.527483,0.552102,72.176611
6371,479415,,1,The Horse Whisperer,None,2,276,0,4.726808,0.28111,0.757444,28745,2,0.544487,0.581705,65.575815
6377,285500,,1,The Declaration of Independence and The Constitution of the United States,None,4,181,0,4.161548,0.170391,0.672805,10960,2,0.528308,0.553582,38.057082
6381,6452796,,1,Drive: The Surprising Truth About What Motivates Us,None,4,398,0,6.948981,0.311742,0.490209,38728,2,0.566779,0.617821,494.986474
6386,93426,,1,Genghis Khan and the Making of the Modern World,None,2,352,0,6.455152,0.303595,0.556851,34400,2,0.558163,0.604204,242.694644
6391,38462,,1,Giovanni&#8217;s Room,None,2,456,0,8.924328,0.40598,0.589532,61158,2,0.578029,0.634991,340.28492
6396,22917,,1,The Complete Grimm's Fairy Tales,None,3,674,0,12.88623,0.553861,0.502273,113916,2,0.62463,0.699526,904.955052
6403,85301,,1,Unaccustomed Earth,None,0,393,0,6.835797,0.363963,0.633692,48812,2,0.565829,0.616341,199.447062
6405,113576,,1,The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron,None,4,126,0,4.010318,0.087988,0.54146,4264,3,0.519213,0.537201,47.731574
6411,244383,,1,Ask and It Is Given: Learning to Manifest Your Desires,None,4,136,0,2.879922,0.112945,0.638235,5859,2,0.520975,0.540261,43.142193
6413,10847,,1,Under the Banner of Heaven: A Story of Violent Faith,None,2,532,0,7.842866,0.46589,0.564243,79697,2,0.593465,0.65749,478.87242
6417,6687247,,1,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis &#8212; and Themselves,None,4,141,0,3.689733,0.098992,0.56079,5535,2,0.521779,0.541741,62.907478
6419,5128,,1,The Doors of Perception &#38; Heaven and Hell,None,0,359,0,8.458151,0.307935,0.58695,37718,2,0.559457,0.606276,223.223029
6424,182496,,1,Evergreen,None,2,230,0,5.000713,0.225463,0.729637,19215,2,0.536531,0.568088,48.86507
6428,222078,,1,The Story of Art,None,1,334,0,3.99208,0.276562,0.511086,28422,2,0.554862,0.598875,558.694906
6429,38315,,1,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,None,4,194,0,4.445429,0.152011,0.553977,10371,2,0.530465,0.55743,121.892444
6450,116114,,1,From Here to Eternity,None,2,276,0,6.28401,0.257582,0.671199,25472,2,0.544487,0.581705,83.368452
6456,8579016,,1,"The Power (The Secret, #2)",None,4,59,0,1.599732,0.041134,0.687902,1177,2,0.508888,0.517466,7.726621
6460,6402364,,1,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",None,4,400,0,6.378416,0.323692,0.516404,41209,2,0.567159,0.618413,416.745553
6461,6441654,,1,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality",None,3,113,0,1.627028,0.117894,0.908344,5748,2,0.517305,0.533452,3.433442
6462,7531,,1,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,None,2,165,0,2.729414,0.168979,0.752106,10176,2,0.525677,0.548845,22.178397
6464,14250,,1,Pigs in Heaven,None,2,301,0,5.974875,0.290297,0.685471,30949,2,0.548911,0.589106,99.665658
6471,7624,,1,Lord of the Flies,None,5,1473,0,15.312537,0.959328,0.286651,310766,2,0.886614,0.936057,8748.177286
6472,342637,,1,Dali,None,1,116,0,2.565939,0.112149,0.716792,4781,2,0.517781,0.53434,37.308271
6475,243705,,1,The Collector,None,3,340,0,5.830327,0.332288,0.707583,40778,2,0.555958,0.600651,97.20347
6480,383206,,1,Wives and Daughters,None,3,180,0,3.343473,0.182647,0.762942,12291,2,0.528143,0.553286,26.388127
6482,8459594,,1,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",None,2,204,0,4.2912,0.177977,0.602289,12471,2,0.532136,0.560391,63.296143
6485,107301,,1,A Town Like Alice,None,2,293,0,5.193615,0.278128,0.675324,28889,2,0.547488,0.586738,92.292609
6486,20958539,,1,"Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive (Mental Mastery Book 1)",None,4,53,0,1.395467,0.029133,0.642961,886,3,0.506295,0.514604,8.627871
6491,9595,,1,"Slapstick, or Lonesome No More!",None,0,258,0,5.693471,0.256625,0.72835,24147,2,0.541346,0.576377,56.095951
6494,101299,,1,The Reader,None,5,681,0,9.708111,0.575397,0.518468,120046,2,0.626251,0.701599,825.199261
6495,12609433,,1,The Power of Habit: Why We Do What We Do in Life and Business,None,4,630,0,6.586187,0.473107,0.424196,84048,2,0.614629,0.686501,1547.253528
6499,412732,,1,The Dharma Bums,None,0,449,0,8.360286,0.390818,0.562033,56527,2,0.576647,0.632919,338.880371
6500,180116,,1,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",None,4,252,0,5.632319,0.190646,0.551951,17456,2,0.540307,0.5746,179.633025
6509,1301,,1,Moneyball: The Art of Winning an Unfair Game,None,2,568,0,7.924739,0.482982,0.527852,84999,2,0.601068,0.668147,674.316674
6510,31862,,1,Discourse on Method and Meditations on First Philosophy,None,4,218,0,4.502336,0.207156,0.679364,16069,2,0.534494,0.564535,56.319394
6511,1052,,1,The Richest Man in Babylon,None,4,225,0,4.231415,0.174339,0.551627,13901,2,0.53568,0.566607,147.720345
6513,248787,,1,The World Without Us,None,2,242,0,3.668882,0.237014,0.688317,20072,2,0.538584,0.57164,70.295939
6514,6449422,,1,"1Q84 (1Q84, #2)",None,0,156,0,3.447088,0.151507,0.703226,8502,2,0.524209,0.546181,32.041476
6517,85431,,1,"Friday Night Lights: A Town, a Team, and a Dream",None,2,196,0,2.307073,0.199387,0.733438,14016,2,0.530798,0.558022,32.998011
6518,5129,,1,Brave New World,None,5,1417,0,15.380936,0.932073,0.294544,295497,2,0.861295,0.919479,8222.046321
6521,310612,,1,A Confederacy of Dunces,None,0,828,0,12.996221,0.660081,0.456384,156256,2,0.662353,0.745115,1561.887491
6526,31426,,1,The Collected Poems,None,3,205,0,3.401579,0.203499,0.719943,15054,2,0.532304,0.560687,38.627686
6528,41821,,1,The Gods Themselves,None,2,253,0,4.749728,0.237726,0.660612,21059,2,0.54048,0.574896,73.076172
6532,368772,,1,The Caine Mutiny,None,2,295,0,5.916294,0.279597,0.668096,28972,2,0.547843,0.58733,98.076226
6544,7723,,1,The Metamorphosis and Other Stories,None,0,428,0,7.668911,0.399523,0.633544,57892,2,0.572542,0.626702,223.268608
